placekey,location_name,brand_id,latitude,longitude,tract,county,city
223-222@5qm-pxb-3qz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.138265,-104.78994,56021000600,56021,Cheyenne
223-222@5qn-rf3-wzf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.228809,-111.400652,16007950200,16007,Paris
223-222@5qp-t5h-9pv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.473245,-110.786829,56039967702,56039,Jackson
223-222@5ws-f2y-bhq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.710996,-112.162319,49003960300,49003,Tremonton
223-222@5yy-mkw-fxq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.665469,-113.064362,49021110600,49021,Cedar City
223-223@5q7-zhw-4vz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.282358,-104.572957,08101001000,08101,Pueblo
223-223@5qc-x4w-6hq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.430608,-111.895245,49049010108,49049,Lehi
223-223@5yz-n7r-2ff,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.102224,-113.555273,49053271200,49053,St George
223-224@5qk-jhg-9xq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.522602,-105.025256,08069001607,08069,Fort Collins
224-222@3x4-ktp-yd9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,48.267435,-116.566914,16017950400,16017,Sandpoint
224-222@5q9-b56-6ff,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.613036,-104.756306,08005085400,08005,Centennial
224-222@5q9-bk7-xwk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.708087,-104.80863,08005082100,08005,Aurora
224-222@5q9-bph-d5f,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.709238,-105.134695,08059011723,08059,Lakewood
224-222@5qd-22r-4qf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.121782,-112.025718,49011125702,49011,Clearfield
224-222@5qz-cwx-m6k,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.402852,-102.616015,08009964700,08009,Springfield
224-222@5w9-hrw-z75,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.667299,-116.682523,16027021300,16027,Caldwell
224-222@5w9-jb9-6kz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.590768,-116.272145,16001001900,16001,Boise
224-222@5wb-8k8-qmk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.526562,-114.319925,16013960200,16013,Hailey
224-222@5wf-y57-5pv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.833746,-111.778614,16065950200,16065,Rexburg
224-222@5ws-mt7-k75,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.632812,-111.834183,49005001401,49005,Hyrum
225-222@5q9-9y9-d35,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.594319,-104.926541,08005005628,08005,Centennial
225-222@5qc-x2s-fs5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.374108,-111.784353,49049000203,49049,American Fork
225-222@5qf-knx-zmk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.077666,-108.559123,08077000500,08077,Grand Junction
225-222@5qh-2wr-jsq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.06364,-104.186038,56015957800,56015,Torrington
225-222@5qk-nbz-cwk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.261646,-103.801947,08087000300,08087,Fort Morgan
225-223@5qm-mxs-rtv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.176902,-104.075441,56021002000,56021,Pine Bluffs
226-222@3x5-4j6-4gk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,47.715462,-116.948334,16055000402,16055,Post Falls
226-222@5q7-9nc-ct9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.313607,-105.593582,56001963400,56001,Laramie
226-224@5q9-6k6-qcq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.48408,-105.075361,08035014203,08035,Roxborough Park
227-222@5qc-qy5-syv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.296526,-109.989257,49013940500,49013,Roosevelt
227-224@5q9-b3t-rc5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.478861,-104.759588,08035013907,08035,Parker
228-222@5q6-78f-7yv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.998536,-105.262043,08013012507,08013,Boulder
228-222@5q9-73k-73q,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.933303,-104.738931,08041004706,08041,Colorado Springs
228-222@5q9-b7k-8y9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.610989,-105.020556,08005006501,08005,Littleton
228-222@5qc-wr7-2x5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.771893,-111.918529,49035100600,49035,Salt Lake City
228-222@5qd-372-q75,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.68739,-111.860464,49035111801,49035,Salt Lake City
228-222@5qj-zwz-yy9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.6257,-103.223745,08075966100,08075,Sterling
229-222@5q9-bp3-zs5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.71067,-105.023498,08031001301,08031,Denver
229-222@5qk-dw8-y35,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.584703,-102.301974,08095967600,08095,Holyoke
229-223@5q9-b5t-3qz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.567955,-105.079736,08059012055,08059,Columbine
229-223@5qc-w8d-cqz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.649123,-111.93961,49035113513,49035,Taylorsville
229-224@5q9-9x7-mkz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.674523,-104.889646,08005087300,08005,Denver
22c-222@5qc-w6y-syv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.610784,-111.939623,49035112907,49035,West Jordan
22d-222@5q6-7cj-bx5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.913436,-104.941032,08001008508,08001,Thornton
22p-222@5q9-bqk-rrk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.743599,-104.989807,08031001702,08031,Denver
22t-222@5q9-9yw-2tv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.676439,-104.847843,08005080300,08005,Aurora
22y-222@5yz-n7q-q4v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.096447,-113.567397,49053271300,49053,St George
zzw-222@5q6-79t-b6k,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.85128,-104.982584,08001009001,08001,Thornton
zzw-222@5q6-7c8-rrk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.884029,-104.976705,08001009204,08001,Thornton
zzw-222@5q7-6kv-jqf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.536383,-105.077534,08069001007,08069,Fort Collins
zzw-222@5q9-6zr-835,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.896327,-104.750739,08041004901,08041,Colorado Springs
zzw-222@5q9-7cc-s89,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.777383,-104.814374,08041003307,08041,Colorado Springs
zzw-222@5q9-7np-xnq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.941746,-104.602175,08041005104,08041,Falcon
zzw-222@5q9-7sw-7t9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.008578,-104.885911,08041003802,08041,Air Force Academy
zzw-222@5q9-b8f-zs5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.615992,-105.092006,08031012010,08031,Denver
zzw-222@5q9-bcv-ht9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.519979,-104.92149,08035014137,08035,Highlands Ranch
zzw-222@5q9-bh2-4qf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.81393,-104.773237,08031980000,08031,Denver
zzw-222@5q9-mdb-pjv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.13643,-103.475347,08073961800,08073,Hugo
zzw-222@5qc-bh7-fs5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.263354,-110.955707,56041975400,56041,Evanston
zzw-222@5qc-xhz-hh5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.58009,-111.837028,49035112613,49035,Sandy
zzw-222@5qc-xtg-k75,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.507357,-111.978992,49035113016,49035,Riverton
zzw-222@5qc-xth-xkf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.560277,-111.97862,49035113020,49035,South Jordan
zzw-222@5qd-3pr-gzf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.849081,-111.929145,49011127002,49011,North Salt Lake
zzw-222@5qd-wnx-5s5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.26668,-107.013399,08007974400,08007,Pagosa Springs
zzw-222@5qk-jmg-6ff,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.384343,-104.716209,08123001005,08123,Evans
zzw-222@5qk-jqm-zvf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.3825,-105.097358,08069002005,08069,Loveland
zzw-222@5qk-jyw-pvz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.003064,-104.715941,08123001902,08123,Lochbuie
zzw-222@5qm-pwf-ffz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.136239,-104.706629,56021002000,56021,Cheyenne
zzw-222@5wg-3zg-3wk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.496116,-112.057767,16019971302,16019,Idaho Falls
zzw-222@5wr-238-ht9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.770184,-114.703489,16047960200,16047,Wendell
zzw-223@5q6-m6w-n5z,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.400965,-107.218577,08045951803,08045,Carbondale
zzw-223@5q9-7dv-hdv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.740602,-104.839836,08041003306,08041,Colorado Springs
zzw-223@5q9-7g4-zxq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.84819,-104.847328,08041001302,08041,Colorado Springs
zzw-223@5q9-9yp-kfz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.695811,-104.866683,08005087000,08005,Aurora
zzw-223@5q9-bpr-v4v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.683342,-105.0855,08059011702,08059,Lakewood
zzw-223@5qb-fmf-f4v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.640731,-111.284912,49043964201,49043,Kamas
zzw-223@5qb-wkn-5cq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.352901,-112.571015,49027974100,49027,Delta
zzw-223@5qc-hd4-nkf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.275871,-110.336868,56041975200,56041,Mountain View
zzw-223@5qc-mnb-hyv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.448976,-109.551419,49047968402,49047,Vernal
zzw-223@5qc-xmj-x3q,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.622715,-111.866524,49035112502,49035,Midvale
zzw-223@5qd-24g-9fz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.986307,-111.89361,49011126203,49011,Farmington
zzw-223@5qk-jgy-btv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.478048,-104.927122,08123002206,08123,Windsor
zzw-223@5qk-kb8-tvz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.848571,-104.674121,08031980000,08031,Denver
zzw-223@5qk-p79-t35,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.705678,-104.999958,08069002502,08069,Wellington
zzw-223@5w9-jd9-q9f,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.543281,-116.153771,16001010503,16001,Boise
zzw-223@5wg-42f-5s5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.482765,-112.014517,16019970900,16019,Idaho Falls
zzw-224@5q7-6np-rff,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.574844,-105.084654,08069000600,08069,Fort Collins
zzw-224@5q9-7ht-g8v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.098321,-104.864648,08041003701,08041,Monument
zzw-224@5q9-8qk-kj9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.741149,-104.434725,08001008401,08001,Bennett
zzw-224@5q9-bd4-c89,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.548228,-104.99518,08035014126,08035,Highlands Ranch
zzw-224@5q9-bpm-8gk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.739706,-105.109931,08059010902,08059,Lakewood
zzw-224@5qb-9zr-ghq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.229493,-111.647554,49049002500,49049,Provo
zzw-224@5qc-7pc-5fz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.994257,-110.183785,49015976500,49015,Green River
zzw-224@5qc-w7x-zs5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.697229,-111.97764,49035113406,49035,West Valley City
zzw-224@5qc-xmf-4n5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.592351,-111.832588,49035112615,49035,Sandy
zzw-224@5qc-xv7-hyv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.509728,-112.025024,49035113107,49035,Herriman
zzw-224@5qn-zy9-9cq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.517991,-109.468756,56037970700,56037,Green River
zzw-225@5q9-7g4-gx5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.83089,-104.841942,08041002400,08041,Colorado Springs
zzw-225@5q9-9yx-cdv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.727127,-104.849543,08005007400,08005,Aurora
zzw-225@5w9-j7q-7yv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.586596,-116.574683,16027020602,16027,Nampa
zzw-227@5q6-7cg-syv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.913479,-104.976056,08001008507,08001,Northglenn
zzw-22c@5q9-6zn-fmk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.858537,-104.775349,08041002000,08041,Colorado Springs
zzw-22d@5q6-7c4-89z,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.945017,-104.992483,08001060100,08001,Westminster
zzy-222@5q6-7m8-vmk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.812158,-105.172693,08059009842,08059,Arvada
zzy-222@5q8-h6q-kfz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,37.991371,-103.570882,08089968300,08089,La Junta
zzy-222@5qc-35j-jy9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.210481,-111.007618,49015976300,49015,Castle Dale
zzy-222@5qc-w83-vcq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.682553,-111.987643,49035113410,49035,West Valley City
zzy-222@5qd-369-w8v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.686612,-111.824781,49035110702,49035,Holladay
zzy-222@5qd-37f-q2k,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.666316,-111.837472,49035110800,49035,Holladay
zzy-222@5qn-vvb-dqf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.538814,-110.110003,56035000101,56035,Big Piney
zzy-222@5qp-x33-3h5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.170281,-111.017335,56023978000,56023,Alpine
zzy-222@5w9-y9c-hwk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.617992,-116.927771,16073950101,16073,Homedale
zzy-222@5wc-cnv-hh5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,46.732957,-117.021473,16057005100,16057,Moscow
zzy-222@5ws-mzc-sh5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.486055,-112.030927,49003960802,49003,Brigham City
zzy-223@5q6-pnh-789,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.522148,-107.776005,08045952002,08045,Rifle
zzy-223@5qn-9wr-hnq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,42.831898,-108.723928,56013000100,56013,Lander
zzy-223@5w9-pn2-mff,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.066549,-115.855024,16039960500,16039,Mountain Home AFB
zzy-224@5q6-r6p-gc5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.645287,-106.9478,08037000200,08037,Gypsum
zzy-225@5qb-9hx-bhq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.061356,-111.667727,49049010406,49049,Salem
zzy-225@5qh-ywb-gzf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,44.263493,-104.944478,56011950200,56011,Moorcroft
zzy-225@5w8-gg9-vmk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,44.903647,-116.09866,16085970300,16085,McCall
zzy-229@5q6-59w-d9z,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.627792,-106.063646,08117000200,08117,Silverthorne
222-222@5q6-7bj-tsq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.816203,-105.080736,08059010212,08059,Arvada
222-222@5q6-7bp-xh5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.856015,-105.060022,08059009832,08059,Westminster
222-222@5q7-6nh-nnq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.610152,-105.077356,08069001304,08069,Fort Collins
222-222@5q7-9ng-dn5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.307377,-105.615178,56001962700,56001,Laramie
222-222@5q7-9pz-2ff,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.308661,-105.556894,56001963700,56001,Laramie
222-222@5q7-zcv-hqz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.319651,-104.614283,08101002903,08101,Pueblo
222-222@5q8-5m4-ht9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.718828,-104.698114,08041004503,08041,Fountain
222-222@5q9-75h-m49,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.824034,-104.727528,08041006301,08041,Colorado Springs
222-222@5q9-7fn-9pv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.741975,-104.736262,08041004501,08041,Fountain
222-222@5q9-7hs-gtv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.056207,-104.843495,08041007202,08041,Monument
222-222@5q9-7ht-cnq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.094802,-104.864304,08041003701,08041,Monument
222-222@5q9-b49-cbk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.588202,-104.688463,08005007107,08005,Aurora
222-222@5q9-bg4-st9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.769084,-104.902046,08031004107,08031,Denver
222-222@5q9-bgt-pqf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.783268,-104.773914,08031008388,08031,Denver
222-222@5q9-bjz-dn5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.697745,-104.809374,08005082100,08005,Aurora
222-222@5q9-bk3-gzf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.674147,-104.791675,08005082400,08005,Aurora
222-222@5q9-bnm-h5z,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.711548,-105.072669,08059011602,08059,Lakewood
222-222@5q9-br7-m8v,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.802401,-105.107436,08059010307,08059,Arvada
222-222@5qb-9jr-v2k,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.053338,-111.731619,49049003401,49049,Payson
222-222@5qc-72q-kj9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.600037,-110.803105,49007000300,49007,Price
222-222@5qc-dq5-bp9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.044546,-111.676489,49029970100,49029,Morgan
222-222@5qc-w7r-rrk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.609806,-112.02681,49035113535,49035,West Jordan
222-222@5qc-w94-3bk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.696887,-112.023403,49035113412,49035,West Valley City
222-222@5qc-x6g-rrk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.299322,-111.695558,49049000901,49049,Orem
222-222@5qc-xj4-m8v,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.559808,-111.853789,49035112812,49035,Sandy
222-222@5qc-xmh-5zz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.577714,-111.871788,49035112604,49035,Sandy
222-222@5qd-2h3-2x5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.189319,-112.049072,49057210506,49057,Roy
222-222@5qd-36z-6ff,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.700193,-111.890698,49035111600,49035,Salt Lake City
222-222@5qd-3rn-sbk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.921797,-111.883698,49011126306,49011,Centerville
222-222@5qf-kd6-2x5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.089294,-108.455691,08077001705,08077,Clifton
222-222@5qh-syh-yqf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,44.316008,-105.530557,56005000600,56005,Gillette
222-222@5qk-jzz-8n5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.077571,-104.648739,08123001902,08123,Hudson
222-222@5qk-k8x-6hq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.958134,-104.777542,08001008523,08001,Brighton
222-222@5qm-pxh-nt9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.160605,-104.767793,56021001501,56021,Cheyenne
222-222@5w9-hnw-389,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.619845,-116.373028,16001010333,16001,Meridian
222-222@5w9-hrh-4sq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.634338,-116.644376,16027021700,16027,Caldwell
222-222@5wr-ghc-fcq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.916057,-112.466011,16005000300,16005,Chubbuck
222-223@5q6-7ss-vvf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.017237,-105.101502,08013012800,08013,Erie
222-223@5qk-k85-54v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.886828,-104.883172,08001008535,08001,Commerce City
222-223@5wr-7kz-rrk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.591529,-114.46574,16083000800,16083,Twin Falls
222-224@5qd-35f-q2k,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.734195,-111.498855,49043964306,49043,Silver Summit
222-224@5qk-k7n-y9z,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.945034,-104.938562,08001008524,08001,Thornton
222-224@5w9-jb8-ndv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.60409,-116.273653,16001002000,16001,Boise
222-225@5q9-45s-jqf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.359698,-104.608817,08039961208,08039,Elizabeth
222-225@5qf-kn8-yd9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.108922,-108.541984,08077001001,08077,Grand Junction
222-226@5q9-bd2-gp9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.544627,-104.932967,08035014139,08035,Highlands Ranch
223-222@3x5-4qm-fj9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,47.744323,-116.830496,16055000700,16055,Coeur D Alene
223-222@5q9-72d-mc5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.87464,-104.815935,08041000302,08041,Colorado Springs
223-222@5q9-9yk-2rk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.595762,-104.886806,08005006712,08005,Greenwood Village
223-222@5q9-9yy-mzf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.696096,-104.838249,08005080700,08005,Aurora
223-222@5q9-b7k-wx5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.62353,-105.021237,08005005620,08005,Littleton
223-222@5qb-b26-tn5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.180954,-111.611045,49049002902,49049,Springville
223-222@5qc-xrt-5pv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.5083,-112.010744,49035113107,49035,Herriman
223-222@5qd-22r-syv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.123719,-112.026789,49011125502,49011,Clearfield
223-222@5qd-3rn-t5f,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.92347,-111.890108,49011126306,49011,Centerville
223-222@5qh-fb9-fvf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,42.858224,-106.331657,56025001401,56025,Casper
223-222@5qk-jkr-pqf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.422077,-104.790595,08123001416,08123,Greeley
223-222@5qk-p79-qfz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.702355,-105.000004,08069002502,08069,Wellington
223-222@5qk-p8k-x89,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.524121,-104.710647,08123001500,08123,Eaton
223-222@5qk-whd-5vf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.158938,-103.21048,08121924200,08121,Akron
223-222@5qn-zq5-8jv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.577632,-109.250118,56037970903,56037,Rock Springs
223-222@5sy-gz7-2hq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,44.753348,-108.752751,56029965200,56029,Powell
